code_insee,nom_commune,code_departement,nom_departement,region,population,latitude,longitude,prix_m2_median,prix_m2_median_maison,prix_m2_median_appartement,prix_m2_q1,prix_m2_q3,prix_median_maison,prix_median_appartement,surface_mediane_m2,nb_ventes,nb_maisons,nb_appartements,periode_debut,periode_fin,evolution_prix_pct,part_passoires_dpe_pct,prix_m2_median_departement,fiabilite,url
63050,Brassac-les-Mines,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3412,45.4157,3.3188,1500,1500,,1150,1780,118500,,80,111,109,2,2023-01-11,2025-12-23,-0.7,25.0,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/brassac-les-mines/
63063,Cébazat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,8953,45.8314,3.1094,2370,2380,2340,1980,2740,224000,138000,89,227,191,36,2023-01-09,2025-12-24,-2.9,9.0,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/cebazat/
63066,Celles-sur-Durolle,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1627,45.882,3.6449,1230,1240,,980,1510,105000,,86,29,28,1,2023-01-20,2025-11-27,,,2080,indicative,
63070,Ceyrat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,6592,45.7403,3.0651,2640,2640,2600,1980,3280,283000,190000,92,177,148,29,2023-01-10,2025-12-23,-9.1,17.3,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/ceyrat/
63072,Chabreloche,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1156,45.8723,3.7003,1370,1370,,1260,1680,122500,,82,24,24,0,2023-01-12,2025-10-31,,,2080,indicative,
63075,Chamalières,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,17509,45.7741,3.0605,2450,3540,2380,2030,2940,361000,141000,66,1075,147,928,2023-01-03,2025-12-30,-4.3,19.3,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/chamalieres/
63244,Chambaron sur Morge,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1766,45.9566,3.1502,2270,2270,,1780,2510,238000,,102,25,25,0,2023-01-25,2025-12-19,,,2080,indicative,
63077,Chambon-sur-Lac,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,407,45.5599,2.8723,2300,2310,2290,1770,2800,150000,85500,62,22,15,7,2023-01-05,2025-12-12,,,2080,indicative,
63080,Champeix,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1422,45.5858,3.1281,1560,1600,1100,1150,1930,140000,85000,88,34,29,5,2023-02-08,2025-12-22,,24.1,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/champeix/
63084,Chanonat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1729,45.6985,3.0784,2260,2470,,1430,3030,243000,,98,30,28,2,2023-01-19,2025-11-26,,18.6,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/chanonat/
63085,Chapdes-Beaufort,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1140,45.8907,2.8511,1600,1600,,1120,2240,119500,,83,18,18,0,2023-03-24,2025-11-19,,,2080,indicative,
63089,Chappes,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1607,45.8662,3.225,2400,2400,,2000,2710,235000,,108,37,37,0,2023-01-27,2025-12-09,,12.1,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/chappes/
63092,Charbonnières-les-Varennes,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1935,45.89,2.9806,2000,2000,,1490,2600,158000,,76,34,34,0,2023-02-21,2025-11-12,,22.5,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/charbonnieres-les-varennes/
63091,Charbonnier-les-Mines,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,930,45.4182,3.2811,1740,1680,,1270,1990,152500,,85,20,18,2,2023-02-09,2025-11-14,,,2080,indicative,
63098,Chastreix,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,226,45.5132,2.7518,2440,2440,2410,1650,3310,144000,77000,55,19,13,6,2023-02-27,2025-11-26,,,2080,indicative,
63099,Châteaugay,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3189,45.8544,3.0996,2040,2090,1940,1540,2530,190500,82000,93,78,68,10,2023-01-04,2025-12-15,11.0,17.5,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/chateaugay/
63102,Châteldon,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,740,45.9734,3.5487,1210,1210,,940,1480,103000,,98,24,24,0,2023-01-30,2025-10-03,,,2080,indicative,
63103,Châtel-Guyon,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,6299,45.9212,3.0634,2110,2220,1990,1690,2610,195000,74500,66,284,139,145,2023-01-06,2025-12-30,6.7,23.7,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/chatel-guyon/
63106,Chauriat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1805,45.7434,3.2776,2050,2040,,1550,2670,180000,,89,46,45,1,2023-01-30,2025-12-02,11.3,12.1,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/chauriat/
63112,Clerlande,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,637,45.917,3.1918,2300,2300,,1570,2680,241000,,108,17,17,0,2023-05-17,2025-12-15,,,2080,indicative,
63113,Clermont-Ferrand,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,146351,45.787,3.1127,2190,2480,2140,1760,2700,210000,113000,65,6011,955,5056,2023-01-03,2025-12-31,-3.1,10.4,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/clermont-ferrand/
63116,Combronde,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2138,45.9881,3.0819,1900,1900,,1380,2350,159500,,86,79,79,0,2023-01-27,2025-12-02,5.3,18.2,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/combronde/
63120,Corent,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,799,45.6599,3.195,1840,1900,,1310,2190,175000,,102,22,20,2,2023-02-10,2025-12-30,,,2080,indicative,
63121,Coudes,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1225,45.6126,3.2032,1880,1900,,1550,2360,156000,,81,36,35,1,2023-01-04,2025-12-16,,9.2,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/coudes/
63124,Cournon-d'Auvergne,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,19951,45.742,3.1885,2310,2360,2250,1880,2670,218500,133000,81,640,398,242,2023-01-02,2025-12-30,-7.8,5.1,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/cournon-dauvergne/
63125,Courpière,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,4166,45.7578,3.5405,1430,1430,,1140,1700,115000,,79,75,71,4,2023-01-19,2025-12-15,-10.7,14.9,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/courpiere/
63129,Cros,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,171,45.4676,2.6088,1660,1660,,1270,1870,112500,,60,16,16,0,2023-01-03,2025-11-25,,,2080,indicative,
63131,Culhat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1182,45.8605,3.3393,1790,1790,,1340,2150,185000,,96,36,36,0,2023-03-03,2025-12-09,,22.7,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/culhat/
63132,Cunlhat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1290,45.6326,3.5643,1300,1340,,1050,1880,105500,,70,37,36,1,2023-02-24,2025-12-19,,27.5,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/cunlhat/
63135,Davayat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,666,45.9468,3.1143,2230,2230,,1540,2600,180500,,93,18,18,0,2023-01-25,2025-12-22,,,2080,indicative,
63141,Durtol,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1914,45.795,3.0554,2460,2530,,2000,3130,271000,,108,48,45,3,2023-01-18,2025-12-19,,32.6,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/durtol/
63143,Effiat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1124,46.0393,3.2778,1670,1670,,1370,2060,152500,,89,21,21,0,2023-02-16,2025-11-26,,,2080,indicative,
63144,Égliseneuve-d'Entraigues,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,328,45.4264,2.8196,1380,1270,,1050,1660,102500,,69,25,24,1,2023-03-29,2025-12-12,,,2080,indicative,
63146,Égliseneuve-près-Billom,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,937,45.7199,3.3872,1960,1960,,1510,2350,179500,,90,17,17,0,2023-05-23,2025-12-26,,,2080,indicative,
63148,Ennezat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2748,45.8965,3.2162,2410,2420,,2160,2750,251000,,96,51,50,1,2023-02-28,2025-12-11,5.4,11.1,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/ennezat/
63149,Entraigues,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,734,45.8844,3.2636,2210,2210,,1440,2670,217000,,104,18,18,0,2023-03-03,2025-11-14,,,2080,indicative,
63150,Enval,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1596,45.8965,3.051,2300,2300,,1760,2810,205000,,94,32,30,2,2023-02-08,2025-11-13,,20.4,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/enval/
63164,Gerzat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,10335,45.8277,3.1601,2100,2300,1910,1690,2450,202000,95000,77,327,196,131,2023-01-02,2025-12-29,0.5,8.2,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/gerzat/
63178,Issoire,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,15115,45.5442,3.2444,1950,2130,1810,1540,2370,182500,108000,72,605,284,321,2023-01-02,2025-12-30,7.0,6.8,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/issoire/
63179,Job,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1016,45.6295,3.7669,1370,1370,,1060,1620,115000,,97,17,17,0,2023-01-26,2025-08-28,,,2080,indicative,
63180,Joze,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1183,45.8691,3.306,2060,2060,,1330,2330,101000,,79,19,19,0,2023-01-03,2025-12-29,,,2080,indicative,
63047,La Bourboule,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1727,45.5788,2.7467,1830,1570,1840,1460,2220,145500,71000,45,221,43,178,2023-01-07,2025-12-31,0.6,33.0,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/la-bourboule/
63231,La Monnerie-le-Montel,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1647,45.872,3.614,1240,1240,,1000,1660,101000,,81,23,22,1,2023-03-09,2025-11-19,,,2080,indicative,
63185,Lamontgie,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,643,45.4752,3.3311,1270,1270,,950,1710,123500,,78,18,18,0,2023-02-27,2025-09-19,,,2080,indicative,
63188,Laps,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,601,45.6701,3.2683,1740,1740,,1330,2030,165000,,94,17,17,0,2023-02-03,2025-12-23,,,2080,indicative,
63302,La Roche-Blanche,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3311,45.7134,3.1384,2430,2490,,1750,2980,250500,,90,54,53,1,2023-01-18,2025-12-29,6.2,20.3,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/la-roche-blanche/
63192,La Tour-d'Auvergne,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,640,45.5413,2.7117,1580,1540,,1230,1870,114500,,80,23,22,1,2023-04-21,2025-07-08,,,2080,indicative,
63052,Le Breuil-sur-Couze,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1028,45.4702,3.2688,1330,1330,,1110,2030,117500,,60,15,15,0,2023-11-14,2025-12-12,,,2080,indicative,
63054,Le Broc,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,623,45.5036,3.2543,1500,1500,,1290,2140,120000,,95,16,16,0,2023-02-01,2025-10-15,,,2080,indicative,
63069,Le Cendre,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,5415,45.7164,3.1947,2320,2290,2580,1880,2680,212500,213500,91,164,142,22,2023-01-06,2025-12-24,-13.9,8.7,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/le-cendre/
63108,Le Cheix-sur-Morge,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,695,45.9563,3.1826,2140,2140,,1800,2650,212500,,97,16,16,0,2023-03-08,2025-08-01,,,2080,indicative,
63126,Le Crest,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1300,45.6882,3.1358,1800,1800,,1560,2510,192500,,95,25,25,0,2023-03-29,2025-11-04,,,2080,indicative,
63193,Lempdes,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,8709,45.7719,3.192,2360,2400,2120,1890,2680,211000,125000,82,255,186,69,2023-01-09,2025-12-30,1.7,6.0,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/lempdes/
63004,Les Ancizes-Comps,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1682,45.9378,2.8096,1450,1440,,1220,1700,131500,,91,39,38,1,2023-02-13,2025-12-12,,26.5,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/les-ancizes-comps/
63109,Les Deux-Rives,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,825,45.5538,3.1502,1660,1670,,1400,2040,165000,,90,16,15,1,2023-01-28,2025-12-30,,,2080,indicative,
63213,Les Martres-d'Artière,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2252,45.8306,3.2617,2270,2270,,1920,2670,241000,,101,45,45,0,2023-01-18,2025-12-18,-16.2,16.0,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/les-martres-dartiere/
63214,Les Martres-de-Veyre,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3826,45.689,3.199,2200,2220,1960,1580,2630,195000,135000,85,114,103,11,2023-01-09,2025-12-22,-6.9,7.8,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/les-martres-de-veyre/
63448,Le Vernet-Chaméane,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,775,45.4962,3.4574,1280,1280,,1030,1700,146500,,85,19,19,0,2023-02-28,2025-12-30,,,2080,indicative,
63195,Lezoux,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,6528,45.8328,3.3888,1980,1980,,1500,2490,171000,,86,165,161,4,2023-01-12,2025-12-22,17.9,13.1,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/lezoux/
63198,Loubeyrat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1437,45.9381,3.0042,1940,1940,,1710,2270,172000,,70,16,16,0,2023-01-13,2025-12-23,,,2080,indicative,
63200,Lussat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,949,45.836,3.2312,2140,2140,,1860,2570,205000,,99,23,23,0,2023-03-31,2025-12-30,,,2080,indicative,
63201,Luzillat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1163,45.957,3.3791,1560,1560,,1330,2010,165500,,106,27,27,0,2023-01-06,2025-12-23,,,2080,indicative,
63204,Malintrat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1151,45.8127,3.1871,2010,2010,,1710,2340,240000,,90,21,21,0,2023-03-01,2025-07-25,,,2080,indicative,
63205,Manglieu,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,467,45.616,3.3556,1220,1220,,1100,1350,112000,,101,17,17,0,2023-04-24,2025-12-22,,,2080,indicative,
63206,Manzat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1426,45.9436,2.9448,1720,1720,,1180,1980,143500,,88,16,16,0,2023-01-05,2025-10-15,,,2080,indicative,
63207,Marat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,801,45.6767,3.6812,1160,1170,,1010,1940,129000,,86,20,19,1,2023-02-02,2025-10-23,,,2080,indicative,
63210,Maringues,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3141,45.922,3.3435,1540,1540,,1150,2020,147500,,85,57,53,4,2023-02-03,2025-12-22,12.1,15.2,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/maringues/
63211,Marsac-en-Livradois,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1381,45.4789,3.7237,1320,1280,,1040,1500,116000,,90,27,26,1,2023-01-09,2025-10-21,,,2080,indicative,
63212,Marsat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1426,45.8732,3.0822,2070,2070,,1450,2980,130500,,89,42,41,1,2023-04-28,2025-12-30,31.1,17.1,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/marsat/
63215,Martres-sur-Morge,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,758,45.9376,3.2193,2460,2460,,2120,2650,274500,,95,21,21,0,2023-01-09,2025-10-08,,,2080,indicative,
63224,Ménétrol,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1640,45.8633,3.1336,2300,2300,,2050,2750,218000,,88,31,31,0,2023-01-06,2025-12-31,,7.5,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/menetrol/
63225,Messeix,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,998,45.6083,2.5452,1040,1030,,920,1390,84500,,82,21,18,3,2023-01-09,2025-12-16,,,2080,indicative,
63227,Mirefleurs,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2373,45.6904,3.225,2460,2470,,1650,3150,248500,,98,57,56,1,2023-01-13,2025-12-23,1.7,13.7,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/mirefleurs/
63233,Montaigut-en-Combraille,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,972,46.1804,2.8016,1130,1160,,960,1320,101500,,87,17,16,1,2023-02-09,2025-12-02,,,2080,indicative,
63234,Montaigut-le-Blanc,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,927,45.5825,3.0783,1700,1700,,1290,2270,117500,,58,16,14,2,2023-03-18,2025-12-16,,,2080,indicative,
63236,Mont-Dore,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1163,45.5733,2.806,2530,2440,2560,2150,2910,155000,87500,35,271,40,231,2023-01-02,2025-12-30,-2.0,29.8,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/mont-dore/
63245,Mozac,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3957,45.8924,3.0852,2380,2390,2090,1990,2820,220000,179000,93,100,95,5,2023-01-18,2025-12-31,-5.2,9.8,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/mozac/
63246,Murat-le-Quaire,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,484,45.6048,2.7552,1580,2690,1070,1070,2680,194000,56000,52,38,19,19,2023-01-20,2025-12-15,,53.5,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/murat-le-quaire/
63247,Murol,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,672,45.5856,2.908,1770,2440,1480,1380,2740,146500,65500,53,34,23,11,2023-01-12,2025-12-18,,51.8,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/murol/
63226,Mur-sur-Allier,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3111,45.7603,3.2421,1900,1900,,1350,2580,172500,,90,91,91,0,2023-01-03,2025-12-29,0.0,16.4,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/mur-sur-allier/
63250,Neschers,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,908,45.5892,3.1684,1860,1860,,1390,2330,200000,,90,18,17,1,2023-04-07,2025-10-28,,,2080,indicative,
63254,Nohanent,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2203,45.8117,3.0588,2230,2250,,1650,2520,194500,,85,50,48,2,2023-01-04,2025-12-05,-22.4,23.7,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/nohanent/
63261,Orbeil,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,883,45.568,3.2693,2200,2200,,1270,2440,164000,,86,22,22,0,2023-01-11,2025-11-29,,,2080,indicative,
63262,Orcet,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2897,45.7077,3.1749,2380,2380,,1810,2840,236000,,98,85,84,1,2023-01-12,2025-12-31,-20.2,8.4,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/orcet/
63263,Orcines,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3609,45.789,2.9987,2410,2410,,1910,3050,207000,,88,50,50,0,2023-01-03,2025-12-22,-8.4,34.0,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/orcines/
63265,Orléat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2242,45.8607,3.4378,1930,1930,,1690,2500,190000,,120,15,15,0,2023-08-10,2025-09-30,,,2080,indicative,
63269,Parent,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,879,45.6243,3.2282,1740,1740,,1400,2230,150000,,94,33,33,0,2023-01-09,2025-12-18,,23.0,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/parent/
63272,Pérignat-lès-Sarliève,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2872,45.7324,3.1444,2660,2640,2950,1990,3110,261000,140000,98,74,67,7,2023-01-19,2025-12-29,25.8,7.5,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/perignat-les-sarlieve/
63273,Pérignat-sur-Allier,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1506,45.7272,3.2333,2160,2160,,1810,2600,205500,,99,33,33,0,2023-07-11,2025-12-24,,8.1,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/perignat-sur-allier/
63275,Perrier,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,925,45.5445,3.1977,1980,1990,,1520,2300,175000,,98,26,25,1,2023-05-27,2025-12-24,,,2080,indicative,
63276,Peschadoires,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2104,45.827,3.4842,1600,1550,1750,1330,1840,141000,70000,83,46,37,9,2023-02-01,2025-12-12,0.6,13.7,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/peschadoires/
63279,Picherande,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,324,45.4741,2.7875,1630,1630,,1320,2110,122500,,78,15,13,2,2023-03-14,2025-12-17,,,2080,indicative,
63281,Pionsat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1042,46.1169,2.6783,1130,1070,,950,1470,79000,,72,18,16,2,2023-01-10,2025-11-06,,,2080,indicative,
63282,Plauzat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1641,45.6204,3.151,1720,1720,,1450,2400,152000,,87,41,41,0,2023-01-12,2025-10-23,,19.2,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/plauzat/
63284,Pont-du-Château,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,12412,45.7972,3.2361,2300,2310,2130,1810,2690,210000,145500,88,307,287,20,2023-01-04,2025-12-30,-3.0,9.4,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/pont-du-chateau/
63285,Pontgibaud,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,715,45.8268,2.8532,1260,1260,,940,1790,140000,,90,18,18,0,2023-01-12,2025-08-25,,,2080,indicative,
63291,Puy-Guillaume,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2630,45.9644,3.5024,1360,1390,860,1130,1800,115000,63000,80,55,50,5,2023-01-26,2025-12-29,-14.4,17.6,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/puy-guillaume/
63295,Randan,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1619,46.0122,3.363,1270,1260,,1050,1380,125000,,99,37,36,1,2023-02-24,2025-12-17,,26.0,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/randan/
63296,Ravel,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,739,45.7877,3.3934,1940,1940,,1390,2140,176500,,88,18,18,0,2023-01-19,2025-12-29,,,2080,indicative,
63300,Riom,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,18820,45.8937,3.1274,2040,2340,1810,1620,2580,210000,111500,80,581,300,281,2023-01-04,2025-12-31,-5.3,9.7,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/riom/
63307,Romagnat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,7894,45.7215,3.08,2250,2470,1700,1660,2870,235000,130500,90,218,162,56,2023-01-19,2025-12-30,-13.1,13.7,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/romagnat/
63308,Royat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,4479,45.7573,3.0431,2300,2720,2210,1780,2810,270000,82000,60,271,83,188,2023-01-05,2025-12-30,-6.0,23.7,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/royat/
63309,Saillant,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,315,45.4488,3.9299,1460,1510,,1150,2000,147500,,93,15,14,1,2023-02-10,2025-09-26,,,2080,indicative,
63315,Saint-Amant-Tallende,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1866,45.6676,3.1104,2240,2240,,1550,2950,210500,,92,46,46,0,2023-01-20,2025-12-15,-1.3,18.6,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/saint-amant-tallende/
63319,Saint-Anthème,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,716,45.5637,3.9014,1760,1800,,1430,2280,140000,,62,31,29,2,2023-01-26,2025-12-18,,46.2,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/saint-antheme/
63321,Saint-Babel,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,948,45.6053,3.2972,1570,1570,,1020,2120,109500,,84,15,15,0,2023-02-04,2025-07-29,,,2080,indicative,
63322,Saint-Beauzire,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2210,45.8525,3.1828,2150,2140,,1730,2600,201500,,97,55,52,3,2023-01-16,2025-12-31,-11.5,13.4,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/saint-beauzire/
63327,Saint-Bonnet-près-Riom,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2110,45.9291,3.1162,2120,2130,,1780,2400,187000,,90,51,50,1,2023-01-25,2025-12-30,-7.7,17.6,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/saint-bonnet-pres-riom/
63334,Saint-Dier-d'Auvergne,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,556,45.6675,3.4803,1260,1280,,950,1570,118000,,91,15,14,1,2023-07-05,2025-12-01,,,2080,indicative,
63335,Saint-Diéry,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,546,45.5415,3.0219,1470,1470,,1320,1840,122500,,83,15,15,0,2023-02-08,2025-12-18,,,2080,indicative,
